Date,Area,Location,CommonName,SpeciesName,Fate,Reason for euthanasia,Marine Park,Latitude,Longitude
17/12/2023,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/12/2023,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/12/2023,Capricorn Coast,Farnborough Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/12/2023,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/12/2023,Capricorn Coast,Farnborough Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/12/2023,Townsville,Alma Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/12/2023,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
19/12/2023,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/12/2023,Townsville,Alma Bay,SCALLOPED HAMMERHEAD,Sphyrna lewini,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/12/2023,Townsville,Horseshoe Bay,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Great Barrier Reef Coast Marine Park (GBRCMP),,,
21/12/2023,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
21/12/2023,Townsville,Nelly Bay,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/12/2023,Townsville,Picnic Bay,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/12/2023,Cairns,Holloways,BULL WHALER,Carcharhinus leucas,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
23/12/2023,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/12/2023,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/12/2023,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/12/2023,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/12/2023,Capricorn Coast,SMART 605 Emu Park,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
23/12/2023,Capricorn Coast,SMART 605 Emu Park,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/12/2023,Gladstone,Tannum Sands,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
24/12/2023,Townsville,Horseshoe Bay,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Great Barrier Reef Coast Marine Park (GBRCMP),,,
24/12/2023,Capricorn Coast,Farnborough Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/12/2023,Cairns,Holloways,BULL WHALER,Carcharhinus leucas,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
26/12/2023,Capricorn Coast,SMART 597 Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
26/12/2023,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
27/12/2023,Capricorn Coast,SMART 575 Fishermans Beach,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/12/2023,Capricorn Coast,Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/12/2023,Capricorn Coast,Tanby Point,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/12/2023,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
28/12/2023,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/12/2023,Capricorn Coast,Cooee Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/12/2023,Capricorn Coast,Cooee Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/12/2023,Capricorn Coast,Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/12/2023,Capricorn Coast,Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/12/2023,Capricorn Coast,Tanby Point,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/12/2023,Townsville,Florence Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/12/2023,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
28/12/2023,Capricorn Coast,Fishermans Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/12/2023,Capricorn Coast,Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/12/2023,Gladstone,Tannum Sands,GREEN TURTLE,Chelonia mydas,Released Alive,Great Barrier Reef Coast Marine Park (GBRCMP),,,
1/1/2024,Capricorn Coast,SMART 597 Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/1/2024,Cairns,Palm Cove,GREAT HAMMERHEAD,Sphyrna mokarran,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/1/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
2/1/2024,Capricorn Coast,Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/1/2024,Capricorn Coast,Farnborough Beach,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/1/2024,Capricorn Coast,Farnborough Beach,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/1/2024,Capricorn Coast,Mullambin Beach,PIGEYE WHALER,Carcharhinus amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/1/2024,Capricorn Coast,Cooee Bay,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/1/2024,Capricorn Coast,Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/1/2024,Townsville,Florence Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/1/2024,Cairns,Palm Cove,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/1/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
5/1/2024,Townsville,Florence Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/1/2024,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
6/1/2024,Cairns,Ellis Beach,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/1/2024,Capricorn Coast,SMART 520 Tanby Point,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/1/2024,Capricorn Coast,SMART 576 Fishermans Beach,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/1/2024,Capricorn Coast,SMART 597 Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/1/2024,Capricorn Coast,SMART 606 Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/1/2024,Capricorn Coast,SMART 606 Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/1/2024,Capricorn Coast,Mullambin Beach,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
9/1/2024,Capricorn Coast,SMART 606 Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Capricorn Coast,Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Capricorn Coast,SMART 605 Emu Park,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Cairns,Clifton,GREAT HAMMERHEAD,Sphyrna mokarran,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Cairns,Palm Cove,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Mackay,Bucasia Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Capricorn Coast,Emu Park,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/1/2024,Townsville,Nelly Bay,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/1/2024,Capricorn Coast,Mullambin Beach,AUSTRALIAN BLACKTIP,Carcharhinus tilstoni,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/1/2024,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/1/2024,Capricorn Coast,Fishermans Beach,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
11/1/2024,Capricorn Coast,Tanby Point,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/1/2024,Townsville,Nelly Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/1/2024,Cairns,Ellis Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
13/1/2024,Cairns,Holloways,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
14/1/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
14/1/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
15/1/2024,Capricorn Coast,Fishermans Beach,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/1/2024,Capricorn Coast,Farnborough Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/1/2024,Capricorn Coast,Lammermoor Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/1/2024,Capricorn Coast,Mullambin Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
15/1/2024,Capricorn Coast,Yeppoon Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
16/1/2024,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
17/1/2024,Cairns,Clifton,GREAT HAMMERHEAD,Sphyrna mokarran,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/1/2024,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/1/2024,Capricorn Coast,Tanby Point,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/1/2024,Capricorn Coast,Kemp Beach,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
18/1/2024,Cairns,Ellis Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/1/2024,Capricorn Coast,Mullambin Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/1/2024,Capricorn Coast,Tanby Point,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/1/2024,Cairns,Palm Cove,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/1/2024,Townsville,Radical Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
19/1/2024,Cairns,Ellis Beach,TAWNY SHARK,Nebrius ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/1/2024,Townsville,Palarenda Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
20/1/2024,Gladstone,Tannum Sands,TIGER SHARK,Galeocerdo cuvier,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
21/1/2024,Capricorn Coast,SMART 507 Mullambin Beach,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
21/1/2024,Capricorn Coast,Tanby Point,TIGER SHARK,Galeocerdo cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/1/2024,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
22/1/2024,Capricorn Coast,Kemp Beach,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/1/2024,Townsville,Horseshoe Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
24/1/2024,Townsville,Radical Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
24/1/2024,Townsville,Horseshoe Bay,SHARPTOOTH SHARK,Negaprion acutidens,Released Alive,Great Barrier Reef Coast Marine Park (GBRCMP),,,
24/1/2024,Townsville,Horseshoe Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
24/1/2024,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Euthanised,Great Barrier Reef Coast Marine Park (GBRCMP),,,
24/1/2024,Townsville,Radical Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/1/2024,Cairns,Clifton,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
25/1/2024,Cairns,Ellis Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/1/2024,Capricorn Coast,SMART 552 Tanby Point,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
27/1/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
28/1/2024,Capricorn Coast,Emu Park,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/1/2024,Capricorn Coast,Yeppoon Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/1/2024,Capricorn Coast,Farnborough Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/1/2024,Capricorn Coast,Kemp Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
28/1/2024,Capricorn Coast,Yeppoon Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/1/2024,Capricorn Coast,Cooee Bay,JEWFISH,Sciaenidae - undifferentiated,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/1/2024,Townsville,Palarenda Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/1/2024,Capricorn Coast,Tanby Point,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
29/1/2024,Capricorn Coast,Yeppoon Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/1/2024,Townsville,Alma Bay,COMMON BLACKTIP WHALER,Carcharhinus limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/1/2024,Capricorn Coast,SMART 606 Emu Park,GIANT TREVALLY,Caranx ignobilis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/1/2024,Capricorn Coast,Emu Park,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
30/1/2024,Townsville,Nelly Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/1/2024,Capricorn Coast,Cooee Bay,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/1/2024,Capricorn Coast,Farnborough Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/1/2024,Cairns,Clifton,LONG NOSE WHALER,Carcharhinus brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/1/2024,Capricorn Coast,SMART 575 Fishermans Beach,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/1/2024,Capricorn Coast,Farnborough Beach,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
31/1/2024,Capricorn Coast,Kemp Beach,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
1/2/2024,Townsville,Florence Bay,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/2/2024,Capricorn Coast,SMART 577 Fishermans Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
2/2/2024,Townsville,Horseshoe Bay,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
2/2/2024,Cairns,Yorkeys,SHARPTOOTH SHARK,Negaprion acutidens,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
2/2/2024,Cairns,Buchans,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/2/2024,Townsville,Radical Bay,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/2/2024,Capricorn Coast,Cooee Bay,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/2/2024,Capricorn Coast,Fishermans Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/2/2024,Capricorn Coast,SMART 576 Fishermans Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
3/2/2024,Capricorn Coast,Yeppoon Beach,BULL WHALER,Carcharhinus leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
6/2/2024,Townsville,Horseshoe Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
7/2/2024,Cairns,Palm Cove,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
7/2/2024,Townsville,Florence Bay,TIGER SHARK,Galeocerdo cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/2/2024,Townsville,Palarenda Beach,"GROPER , QLD",Epinephelus lanceolatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
8/2/2024,Townsville,Palarenda Beach,SPOT-TAIL WHALER,Carcharhinus sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
10/2/2024,Gladstone,Tannum Sands,BULL WHALER,Carcharhinus leucas,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
12/2/2024,Capricorn Coast,CAD 11 Emu Park,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/2/2024,Capricorn Coast,CAD 8 Fishermans Beach,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/2/2024,Capricorn Coast,CAD 6 Fishermans Beach,PIGEYE WHALER,Carcharhinus amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
12/2/2024,Gladstone,Tannum Sands,PIGEYE WHALER,Carcharhinus amboinensis,Deceased,Great Barrier Reef Coast Marine Park (GBRCMP),,,
13/2/2024,Capricorn Coast,CAD 11 Emu Park,BULL WHALER,Carcharhinus leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (GBRMP),,,
